Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE
2009-08-05,56.53973770141602,14.785272598266602,,7.489999771118164,28.40493583679199,10.502431869506836,32.009998321533196,3.75,43.99480056762695,10.736083984375,68.98851013183594,12.747952461242676,15.572277069091795,52.64168930053711,18.200000762939453,5.51713752746582,26.765005111694336,34.804275512695305,22.170000076293945,10.399999618530273,,33.005165100097656,53.26790237426758,6.97011137008667,22.886384963989254,225.79579162597656,224.11236572265625,11.073027610778807,84.29000091552734,17.03759765625
2009-08-06,56.98841857910156,14.660940170288086,,7.0900001525878915,28.22028541564941,11.62087345123291,32.419998168945305,3.7100000381469727,44.18978500366211,10.777094841003418,67.33958435058594,12.596004486083984,15.4002103805542,52.51420593261719,18.07999992370605,5.102673053741455,27.68493843078613,35.90462875366211,22.06999969482422,9.829999923706056,,32.585205078125,54.36379623413086,6.778346061706543,22.10809326171875,225.4054107666016,223.72488403320312,11.155235290527344,84.47000122070312,17.348453521728516
2009-08-07,57.38198471069336,14.731508255004885,,7.300000190734862,28.62170600891113,11.329896926879885,33.220001220703125,3.7000000476837163,45.778770446777344,11.384023666381836,68.10974884033203,13.200634956359865,15.70464038848877,52.86127090454102,19.459999084472656,5.249886512756348,27.815120697021484,37.99982070922852,22.239999771118164,10.130000114440918,,32.89062118530273,56.02719497680664,6.916841983795166,22.5296630859375,228.77877807617188,227.07310485839844,11.199502944946287,85.31999969482422,17.467510223388672
2009-08-10,55.81558227539063,14.96000862121582,,7.369999885559082,28.84650802612305,11.229875564575195,32.81999969482422,3.6800000667572017,44.90141677856445,11.466042518615724,66.46080017089844,12.956884384155273,15.77082061767578,52.45044326782226,19.43000030517578,5.154763221740723,27.51136779785156,37.4345703125,22.23500061035156,10.40999984741211,,32.74746322631836,55.244407653808594,6.903526306152344,22.09998893737793,228.53353881835938,226.82969665527344,11.104643821716307,84.44000244140625,17.520421981811527
2009-08-11,56.15404510498047,15.020493507385256,,7.289999961853027,28.517337799072266,11.029827117919922,31.920000076293945,3.5899999141693115,44.09231185913086,11.014946937561037,65.04883575439453,12.73529052734375,15.810524940490724,52.4150276184082,18.440000534057614,5.104936599731445,27.467973709106445,36.77134704589844,21.655000686645508,9.970000267028807,,33.301040649414055,54.62797546386719,6.956794261932372,21.678422927856445,227.19720458984372,225.50331115722656,11.079349517822266,83.55999755859375,17.441057205200195
2009-08-12,56.933326721191406,14.78862762451172,,7.670000076293945,28.74213409423828,11.284430503845215,33.040000915527344,3.5899999141693115,44.48224258422852,11.384023666381836,66.82614135742189,13.33359432220459,16.134817123413086,53.39958953857422,18.3700008392334,5.306509017944336,28.153583526611328,36.96728897094727,21.63500022888184,10.920000076293944,,33.05288314819336,55.44010543823242,7.084639072418213,23.04041290283203,229.5195159912109,227.80831909179688,11.117291450500488,85.95999908447266,17.374908447265625
2009-08-13,57.14582061767578,14.892801284790039,,7.829999923706055,29.183706283569336,11.229875564575195,33.43000030517578,3.6800000667572017,42.18159866333008,11.416833877563475,67.27046203613281,13.45072078704834,16.273796081542972,53.7891616821289,18.200000762939453,5.236297130584717,27.98869514465332,37.58530044555664,21.290000915527344,10.380000114440918,,32.92863082885742,58.48315048217773,7.068655967712402,23.45388221740723,231.37136840820312,229.64637756347656,11.155235290527344,84.5999984741211,17.427824020385742
2009-08-14,56.13831329345703,14.906243324279785,,7.5,28.99905014038086,11.539034843444824,32.27000045776367,3.690000057220459,42.06461715698242,11.310210227966307,64.90074920654297,13.314598083496096,15.909797668457033,52.63461685180664,18.010000228881836,5.2136497497558585,27.415904998779297,37.97720718383789,21.48500061035156,10.130000114440918,,32.852161407470696,58.22874450683594,7.044685363769531,23.14580535888672,230.230224609375,228.51373291015625,11.104643821716307,83.58000183105469,17.467510223388672
2009-08-17,55.16225051879883,15.040651321411133,,7.4000000953674325,28.85453796386719,10.938898086547852,31.209999084472656,3.5499999523162837,41.98661804199219,11.006744384765623,61.01044845581055,12.730684280395508,15.592129707336426,51.72797393798828,17.670000076293945,5.07322883605957,26.435211181640625,35.467491149902344,21.075000762939453,13.0,,32.995532989501946,55.25419616699219,7.002070426940918,22.270240783691406,222.66766357421875,221.00755310058597,11.079349517822266,81.05999755859375,17.242631912231445
2009-08-18,55.374794006347656,14.896163940429688,,7.539999961853027,29.143564224243164,11.10257053375244,31.71999931335449,3.559999942779541,42.01586532592773,11.244593620300293,62.33354568481445,12.97451400756836,16.816471099853516,52.30878448486328,17.84000015258789,5.1910014152526855,26.80838966369629,35.557945251464844,21.225000381469727,12.609999656677244,,33.081558227539055,55.56730651855469,7.031370162963867,22.29456901550293,222.8628692626953,221.2012939453125,11.155235290527344,82.12000274658203,17.335229873657227
